"CDR017-DIL"	"CDR025"	"CDR021"	"CDR029-DIL"	"CDR022"	"CDR018"	"CDR026-DIL"	"CDR030-DIL"	"CDR031-DIL"	"CDR023"	"CDR027-DIL"	"CDR019"	"CDR020"	"CDR028-DIL"	"CDR032-DIL"	"CDR024"
"ILMN_2723997"	163.9731375	138.36523125	177.35290625	177.35290625	151.21073125	159.83153125	141.16549375	176.98390625	160.80866875	155.0447625	151.21073125	182.3587875	141.64474375	159.47410625	187.0273375	136.01626875
"ILMN_2639665"	465.7315	496.77698125	486.141225	476.6070375	515.727475	509.88794375	517.3972	553.96165	563.91896875	527.47725625	455.92690625	520.80995625	447.17221875	545.83179375	566.7454	580.5698875
"ILMN_3137920"	831.2049875	940.9521375	1001.2479375	1042.93950625	894.9807375	1064.555825	967.023925	1148.41759375	946.24818125	817.801725	695.15014375	1184.717325	951.77278125	843.96545625	840.94576875	932.919425
"ILMN_2907964"	184.0199125	177.93381875	208.6596125	182.1137	171.71246875	197.32255625	189.2341875	148.13456875	187.4551375	226.7564125	146.17304375	189.05531875	167.971225	139.70715625	182.50580625	275.1845625
"ILMN_2841721"	8048.8745625	7842.12425	8694.137125	8636.665	8377.705125	8106.2630625	7842.12425	8779.1444375	8106.2630625	9061.523875	7842.12425	8248.0408125	8509.2166875	7687.282375	8248.0408125	8106.2630625
"ILMN_2934532"	11229.8425625	10233.6496875	10636.76225	12598.432	11898.749	10741.634875	11107.216375	12905.463875	12905.463875	12598.432	12598.432	11549.9123125	11898.749	13227.98075	13512.149875	12598.432
"ILMN_2711754"	515.727475	512.9307	510.601125	367.03693125	743.5245875	535.09910625	559.972125	369.70091875	347.4489125	512.9307	410.59405625	480.671125	429.134025	452.8466625	423.5178625	564.6511875
"ILMN_1226754"	1220.40865625	1541.076375	1329.955575	1700.737	1267.45695	1270.34245625	1551.9520625	1630.0099375	1684.494125	1297.6281875	1965.35575	1356.46480625	1419.449425	1954.6638125	1676.0915	1318.88675
"ILMN_2665198"	295.1378875	305.0333	307.5087375	301.791225	279.5469375	271.43176875	296.83805625	299.66465	302.1388625	282.76045	347.07859375	261.96716875	263.60473125	284.3705125	302.70740625	293.56075
"ILMN_1215085"	279.93808125	224.97621875	224.39835625	173.331925	302.1388625	232.55204375	241.36241875	206.6755125	200.41200625	272.51606875	160.97706875	239.87390625	255.9441	170.11555	179.780425	274.32005625
"ILMN_2933346"	524.34796875	564.6511875	494.2821125	545.83179375	637.75715	604.99025625	678.37416875	573.43878125	473.1048125	482.4243375	438.8646875	603.9055375	627.1735625	456.3217125	485.3296375	491.70749375
"ILMN_2776231"	972.0028375	1055.7291875	1049.28848125	849.86175625	1525.7393125	1085.07718125	1086.430225	919.514075	940.9521375	1125.49344375	858.82005	858.82005	1014.9745375	803.51015	873.42145625	1101.89566875
"ILMN_1259043"	206.9719125	222.46099375	244.98863125	202.916875	264.465525	214.7207125	175.4175125	197.5331875	219.02769375	199.29061875	172.71125	215.56548125	193.60750625	203.9657	192.93326875	185.46065
"ILMN_2672543"	113.523804375	118.153490625	129.0632875	124.880725	117.1324125	121.4106625	97.77285875	119.47717	107.816635	128.37160625	119.207114375	124.6508	122.27109875	115.29625	116.00393375	128.42550625
"ILMN_1224038"	111.88080625	116.692050625	109.53201125	108.254953125	142.092025	142.92784375	140.65983125	116.054898125	122.612728125	126.32869375	110.5503075	116.53339	132.1243	124.961725	155.97575625	101.243325
"ILMN_2699880"	241.1125	204.1915875	202.0656125	197.32255625	209.41605	226.201625	205.56551875	201.91080625	185.46065	247.31411875	198.547275	233.88163125	216.89880625	180.47830625	185.29563125	208.6596125
"ILMN_2936646"	146.58164375	127.48780625	141.9934625	66.5425325	61.30563875	78.772739375	191.2531125	58.676363125	73.542455625	195.8833125	125.6813625	68.7114	93.1001225	139.83394375	57.830198125	65.482729375
"ILMN_2658425"	3641.564875	2632.1885625	4246.4726875	4802.5539375	3689.8781875	3430.6870625	2788.4771875	5052.4953125	4149.670375	3932.7009375	2839.4650625	3184.133125	2848.6610625	2870.92275	4131.825625	3761.6344375
"ILMN_2982736"	1487.1578125	1362.5261875	1457.8200625	1496.196	1571.3953125	1450.733125	1343.4954625	1496.196	1454.208375	1533.6221875	1267.45695	1364.4865625	1461.95625	1510.5605	1389.81748125	1600.6579375
"ILMN_2686571"	5111.885375	5165.24225	5439.2455625	5511.0620625	5528.5918125	5199.489875	4903.756875	5660.540875	5870.1899375	5283.3056875	6195.0173125	5388.43575	5255.2175625	5997.2966875	5721.767125	5089.416875
"ILMN_2710731"	252.10080625	235.03564375	275.63080625	289.77759375	256.9303375	242.4071125	238.77508125	247.100975	294.2873125	262.2618625	269.5134	257.36715	228.7813125	246.373825	245.3036625	282.52185625
"ILMN_1249719"	1023.132925	1220.40865625	922.7132625	942.4358	1156.78274375	996.87909375	1096.60789375	1051.48546875	1014.9745375	973.3330625	1236.8357125	1046.6872125	1270.34245625	1273.3701875	1080.8023125	1009.67005
"ILMN_2955919"	564.6511875	601.3374125	512.9307	678.37416875	456.3217125	557.11449375	662.5059375	591.866625	707.848425	697.27805	785.76404375	631.54905625	560.99875	728.1685	799.51641875	629.4848125
"ILMN_2624031"	203.17023125	189.05531875	191.68650625	166.4896875	187.90775625	175.74069375	165.352325	148.9550375	144.1747375	139.91308125	176.72011875	152.34818125	149.891775	179.012075	146.4106125	186.3846
"ILMN_1230281"	130.420125	145.2058125	134.99883125	150.670525	106.05186	141.44175	141.44175	138.21653125	176.4733875	138.008725	138.44350625	166.886325	132.55071875	152.85319375	175.74069375	128.7490125
"ILMN_1246126"	176.4733875	167.6268	181.97333125	195.5602375	200.77796875	167.405175	174.9730875	179.26236875	190.0034125	183.3081	177.81759375	185.29563125	149.66449375	194.0791625	166.886325	209.23476875
"ILMN_1250469"	568.56460625	569.1580375	508.03130625	598.945925	454.54180625	508.03130625	514.86553125	687.77414375	669.69266875	499.14721875	700.27863125	517.3972	479.56318125	876.64373125	616.69981875	412.7310125
"ILMN_2635850"	518.85448125	527.47725625	479.56318125	582.45794375	529.68584375	584.70318125	495.99933125	656.95353125	614.2123125	669.69266875	537.376675	620.891925	590.74799375	575.807725	669.0128875	504.2649625
"ILMN_2659108"	303.26800625	310.5247375	294.61765625	237.49956875	325.53563125	285.3097	336.9879	240.3386375	281.23053125	299.1923875	261.4119875	281.8387375	305.754	228.32488125	241.65163125	323.89803125
"ILMN_1229827"	346.295025	354.38714375	283.251625	268.582675	301.791225	314.3096125	424.99023125	275.1845625	293.56075	261.4119875	356.99995	306.0909125	294.2873125	322.49250625	237.24135	291.48475625
"ILMN_2953751"	365.11431875	377.50275	401.701125	404.3538625	389.96106875	407.30484375	388.24588125	417.05239375	488.29579375	362.6717625	408.43295	454.54180625	385.33529375	376.2571625	447.8066	415.21165
"ILMN_3096144"	536.32833125	450.9457375	402.188375	382.86965625	364.35035	424.1533625	472.2418125	429.7070875	441.97120625	444.1658375	434.41009375	462.35756875	525.39425	419.80293125	404.3538625	523.21825
"ILMN_3153893"	762.968925	733.38693125	645.7627375	937.1514375	509.88794375	695.15014375	784.28740625	802.1184625	1019.45725	682.255475	951.77278125	738.97268125	810.8107375	1148.41759375	1034.744375	634.87020625
"ILMN_2751046"	43537.565625	41374.831875	43537.565625	33564.89	43537.565625	41374.831875	41374.831875	34423.015	33564.89	43537.565625	30503.618125	37350.601875	41374.831875	30503.618125	29346.109375	43537.565625
"ILMN_2762026"	219.61236875	197.5331875	273.13159375	200.41200625	291.0678125	283.686875	235.85149375	379.96375	227.2813	239.3341875	175.63280625	199.78315	194.286975	212.9268875	247.90790625	441.26981875
"ILMN_2757006"	334.73606875	367.03693125	352.3492	436.53631875	347.4489125	389.34301875	355.08400625	381.7972125	416.4973625	375.46215	424.99023125	305.754	441.26981875	396.13605625	467.57603125	373.01043125
"ILMN_2704637"	397.503475	415.93375	458.371125	468.8555625	385.734425	445.57879375	399.171825	593.7747375	498.4272125	402.65084375	330.28069375	398.5803	402.188375	399.88875625	458.940825	515.727475
"ILMN_2872599"	202.916875	190.9382	192.28273125	236.59223125	228.32488125	206.1664375	193.1217125	229.4774375	214.7207125	263.60473125	224.39835625	176.589025	174.78278125	226.49891875	203.17023125	209.81234375
"ILMN_1256563"	1942.72875	1788.93925	2191.0966875	2001.420625	2312.2121875	2016.3876875	1864.2593125	1784.588125	1793.8011875	1841.314625	1697.6658125	2030.9143125	1711.8413125	1692.5105625	1740.479875	1950.829875
"ILMN_2672221"	2561.6939375	2212.8055625	2385.0359375	2553.5140625	2385.0359375	2126.632875	2171.8863125	2797.013625	2351.9936875	1990.8844375	2099.071125	2307.1325625	2312.2121875	2478.29375	2713.2745625	2358.3340625
"ILMN_2777217"	557.81445	508.03130625	577.0215125	458.371125	545.23164375	563.91896875	506.10485625	533.80309375	499.82038125	536.32833125	540.1172375	570.0914375	602.34839375	564.6511875	486.141225	503.27005
"ILMN_2648746"	2378.0631875	2499.3095	2939.164	2753.712625	2881.872	2358.3340625	2939.164	2745.1315	2632.1885625	2622.859	2769.66575	2612.8326875	2478.29375	2553.5140625	2571.0975625	2397.5846875
"ILMN_2610679"	112.155236875	116.00393375	121.27456875	113.364165	105.079079375	120.220749375	119.80512	121.27456875	124.961725	127.9203375	121.038040625	126.08709375	141.16549375	109.572108125	133.0356125	121.74511
"ILMN_2933022"	167.21568125	191.68650625	197.17526875	181.216275	205.29426875	163.69524375	229.15575	176.04131875	135.088225	218.5077625	169.09025625	182.920375	191.68650625	224.39835625	204.763175	152.1685125
"ILMN_2686187"	385.33529375	484.38000625	396.7056625	427.14109375	365.11431875	309.659125	387.0865375	370.123525	426.23143125	370.8313375	463.1071375	419.80293125	281.8387375	450.9457375	377.50275	369.1381875
"ILMN_2925947"	190.22409375	171.71246875	166.07261875	149.0888875	169.4873875	190.0034125	177.35290625	169.09025625	130.58923125	134.168025	206.1664375	175.63280625	173.10009375	198.73231875	151.21073125	159.47410625
"ILMN_1235836"	124.6508	134.168025	154.58224375	132.74248125	143.03445625	134.2635375	130.25716875	124.961725	125.3832875	117.1324125	149.5526375	152.85319375	141.00611875	135.2162625	128.50925625	119.846920625
"ILMN_2591440"	1423.1983	1247.02886875	1793.8011875	1332.5339375	1419.449425	1004.91665625	1140.69938125	1954.6638125	1321.6078375	1600.6579375	1131.78986875	1287.75158125	1059.4824	1610.2545	1750.411125	1907.811375
"ILMN_1234702"	698.8008625	742.32358125	823.196525	826.21654375	814.05561875	762.968925	719.6996875	922.7132625	992.53105	980.981975	827.97091875	937.1514375	747.1035	761.1760375	951.77278125	845.5168375
"ILMN_2659644"	4184.292125	4525.572625	4560.526625	5006.6220625	4660.97675	4644.094375	4721.5948125	4644.094375	5439.2455625	4851.5295	4560.526625	4481.4420625	4546.2218125	4367.8756875	4697.39575	5283.3056875
"ILMN_2903379"	674.4546125	629.4848125	701.65303125	784.28740625	578.3163125	722.89168125	627.1735625	871.8977375	771.1272	557.81445	579.6455125	701.65303125	575.0241625	591.866625	719.6996875	702.4893
"ILMN_1254644"	126.95595625	140.77523125	127.02911875	145.4476125	138.92543125	130.32516875	138.73895	149.97625625	157.19071875	111.3651875	139.63044375	153.977525	133.785625	155.77185	140.87429375	133.97449375
"ILMN_2842877"	1099.48361875	1207.25243125	1232.70406875	878.64673125	1244.014025	1129.96120625	1309.72263125	907.23095625	919.514075	1244.014025	1076.29941875	976.38014375	1129.96120625	1154.81241875	980.981975	1116.1233875
"ILMN_2678547"	967.023925	976.38014375	987.18319375	894.9807375	1088.952825	693.2504375	913.26203125	894.9807375	851.20089375	994.23600625	904.04029375	1104.89761875	849.86175625	915.10848125	967.023925	955.1203
"ILMN_2693835"	215.8771	220.9766625	281.23053125	238.416325	283.99254375	211.39331875	218.5077625	190.9382	251.04778125	207.78935625	229.83450625	214.4639625	212.63359375	279.5469375	259.00415625	168.814675
"ILMN_2944755"	120.806823125	119.258371875	129.706825	121.74511	124.1770625	120.977660625	105.52724125	120.36306375	110.615625	108.0926325	106.482450625	121.74511	127.1348125	110.501636875	120.806823125	132.1847
"ILMN_2440803"	220.038525	254.3594625	255.05139375	321.7353875	222.7305625	222.7305625	202.41794375	278.29121875	280.74775	216.5583375	247.54545	248.45408125	261.4119875	279.93808125	277.80234375	198.35208125
"ILMN_2730516"	225.8833125	208.02456875	198.73231875	224.39835625	190.9382	218.5077625	221.2629	204.763175	213.95326875	201.7066375	169.29009375	238.77508125	181.477025	187.26175625	206.3783375	195.375025
"ILMN_2756435"	3092.9448125	2870.92275	3932.7009375	4721.5948125	4594.5345	2860.027625	2457.5384375	4697.39575	5165.24225	3971.424	2820.26425	2530.746875	2820.26425	4497.6451875	5407.90125	3796.6871875
"ILMN_1226099"	143.63205625	170.11555	184.21155625	190.22409375	166.886325	185.17073125	162.5495875	183.09571875	187.26175625	184.6517875	183.78215	179.012075	172.195825	141.16549375	156.38393125	190.77165625
"ILMN_1255311"	256.9303375	285.96590625	248.23236875	233.50710625	232.55204375	252.52429375	292.27215625	273.471975	239.87390625	305.754	187.0273375	193.60750625	208.02456875	214.4639625	279.5469375	381.18365625
"ILMN_2630512"	512.9307	499.14721875	581.520725	553.2442875	463.1071375	460.81968125	463.1071375	459.759975	524.34796875	506.81335	510.601125	461.87206875	473.91536875	533.80309375	475.6449375	451.83651875
"ILMN_1230137"	29346.109375	29346.109375	29346.109375	30503.618125	31724.13375	30503.618125	29346.109375	28396.050625	32378.909375	30120.170625	32378.909375	30503.618125	29346.109375	31724.13375	30503.618125	31148.8475
"ILMN_2971043"	128.42550625	135.65203125	284.8539625	292.95870625	254.0396375	178.79310625	163.199575	252.10080625	292.95870625	189.84823125	141.16549375	112.73028125	167.6268	120.858409375	278.8141375	215.56548125
"ILMN_2869182"	725.58033125	756.8171125	661.36984375	649.69645	669.69266875	771.1272	710.5866875	641.51358125	606.53379375	636.841625	797.6566375	779.4332	953.6585	810.8107375	674.4546125	609.69428125
"ILMN_2804523"	4464.102125	4166.1419375	4263.3563125	5221.5439375	4464.102125	4329.56275	4110.40575	5362.6580625	6070.3778125	4131.825625	4410.498	3446.35375	4721.5948125	5528.5918125	5553.339875	4619.051375
"ILMN_1243753"	225.31820625	244.36956875	190.59796875	198.03195625	191.2531125	231.4667875	212.9268875	180.28326875	160.44215625	180.06810625	188.48300625	196.77058125	214.4639625	159.09168125	165.352325	225.50045
"ILMN_2961216"	159.83153125	132.84819375	182.3587875	153.32080625	141.44175	166.07261875	144.95715	149.3810625	158.5095	174.78278125	149.97625625	157.35806875	156.73866875	143.03445625	139.16985625	166.71191875
"ILMN_2743650"	262.2618625	294.2873125	276.9074	338.76325625	249.53143125	225.31820625	259.00415625	385.33529375	443.22130625	316.78564375	385.734425	281.23053125	292.27215625	356.99995	381.18365625	290.3903875
"ILMN_1237206"	227.927	240.73595625	242.04568125	457.28399375	247.31411875	247.54545	243.08730625	321.7353875	421.673425	220.038525	415.93375	304.5577625	227.927	394.717725	456.75800625	214.4639625
"ILMN_3158565"	4560.526625	6528.972625	4721.5948125	3899.053	4879.410375	4903.756875	6727.555125	3717.0436875	4546.2218125	4546.2218125	6236.4964375	4815.6868125	5832.601	6171.221125	4090.4508125	5221.5439375
"ILMN_2836173"	218.76556875	207.258375	244.803025	219.19603125	263.28693125	250.5628875	198.547275	204.9496625	178.2978625	267.99361875	190.0034125	228.58955	234.49990625	153.8264	191.68650625	182.1137
"ILMN_2757582"	154.3483125	157.5716375	139.83394375	141.00611875	165.90945	167.6268	163.0377875	154.9326125	179.780425	161.87209375	198.03195625	152.5959	152.34818125	154.3483125	187.90775625	163.9731375
"ILMN_2428545"	171.84215625	159.95944375	183.09571875	140.45598125	180.06810625	195.8833125	230.4782	141.56990625	146.94141875	157.0202875	208.6596125	166.19759375	189.44370625	169.71926875	163.3473875	186.08764375
"ILMN_2679770"	2571.0975625	2440.3715	2643.4425625	1990.8844375	2860.027625	2588.7381875	2499.3095	2063.8109375	1854.1038125	2588.7381875	2196.0135625	2135.226	2403.4069375	2037.7841875	2016.3876875	2298.219375
"ILMN_2705991"	475.6449375	593.7747375	527.47725625	627.1735625	524.34796875	578.3163125	489.8874375	619.35105625	596.62425	476.6070375	547.267675	569.1580375	460.49676875	509.88794375	549.77914375	575.0241625
"ILMN_1241444"	135.65203125	143.91414375	136.25385625	141.8085875	151.72783125	152.34818125	147.73970625	150.13300625	140.77523125	129.38451875	168.10781875	134.76488125	145.706775	167.6268	189.05531875	134.76488125
"ILMN_2835686"	1607.0955	1660.1533125	2103.7455625	1579.0143125	1750.411125	1784.588125	1869.07225	1711.8413125	1581.629375	1510.5605	1510.5605	1541.076375	1697.6658125	1634.0565	1672.5166875	1832.6985625
"ILMN_2664511"	2492.353375	2457.5384375	2539.3050625	2632.1885625	2806.4708125	2571.0975625	2487.00375	2662.9450625	2733.493625	3000.8996875	2632.1885625	2745.1315	2622.859	3039.5078125	2897.9965625	2403.4069375
"ILMN_2962364"	134.168025	120.677841875	134.0968	124.7903375	139.26	132.9495375	137.48253125	121.609944375	120.29525625	127.67739375	122.8930125	130.0701	100.585475	118.28397375	119.678591875	112.608078125
"ILMN_1231129"	2604.7236875	2733.493625	2632.1885625	2713.2745625	2298.219375	2411.17325	2676.2823125	2725.1335	2897.9965625	2915.828875	2713.2745625	2939.164	2703.0564375	2788.4771875	2830.4230625	2662.9450625
"ILMN_1221418"	705.44735	794.0985	750.333125	596.62425	659.59561875	715.08729375	730.87966875	696.08465	712.3174375	794.0985	705.44735	814.05561875	748.2210125	772.66655	617.5817875	757.94825
"ILMN_3160697"	1287.75158125	1372.5138375	1229.87048125	1469.4748125	1085.07718125	1419.449425	1181.0408375	1318.88675	1515.857125	1375.80570625	1518.3740625	1285.15585625	1264.62216875	1469.4748125	1581.629375	1160.56925
"ILMN_1216416"	4329.56275	4110.40575	3986.3741875	3971.424	4057.5128125	3971.424	4311.7819375	3848.9255	4428.5923125	4090.4508125	4057.5128125	3784.0095625	4509.5985	4525.572625	4263.3563125	4410.498
"ILMN_1237695"	900.41231875	979.019975	829.7211125	543.29290625	957.010825	946.24818125	1214.04143125	468.37495	520.80995625	953.6585	883.65711875	710.5866875	904.04029375	776.9565625	613.168375	751.81828125
"ILMN_1214762"	348.32423125	313.59493125	321.7353875	282.52185625	331.39755625	304.5577625	305.0333	319.34035	312.41129375	315.5518	287.16600625	289.526425	343.45846875	257.36715	300.60161875	341.49638125
